,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
45,0.05882,0.05514,0.05514,0.06924,0.08462,0.06924,0.06924,0.06764,0.05514,0.07151,0.08123,0.08123,0.05514,0.07151,0.05514
46,0.06139,0.05634,0.05634,0.05633,0.07336,0.0898,0.07336,0.05634,0.08052,0.07336,0.05633,0.05634,0.07336,0.08052,0.05634
47,0.05487,0.05308,0.05308,0.06992,0.05308,0.05308,0.06992,0.08922,0.05308,0.07355,0.07478,0.06992,0.07478,0.07478,0.08285
48,0.05538,0.0536,0.0536,0.0536,0.0938,0.0536,0.0536,0.07529,0.07529,0.06877,0.07595,0.0536,0.07529,0.07595,0.08269
49,0.06135,0.0532,0.0532,0.05319,0.0532,0.08661,0.07569,0.0532,0.07258,0.07569,0.0532,0.07876,0.07876,0.07569,0.07569
50,0.0705,0.05912,0.05911,0.05912,0.05912,0.05912,0.05911,0.05911,0.07991,0.08355,0.06316,0.07286,0.0705,0.07286,0.07286
51,0.07132,0.05957,0.05957,0.05956,0.05957,0.05956,0.06576,0.05957,0.08763,0.06576,0.07132,0.06182,0.07684,0.07083,0.07132
52,0.0699,0.05825,0.05824,0.05825,0.05825,0.05824,0.05825,0.08619,0.0699,0.0699,0.06322,0.07598,0.0699,0.08619,0.05933
53,0.06866,0.05864,0.05863,0.05864,0.05863,0.05863,0.08803,0.05864,0.06866,0.07027,0.06866,0.05864,0.05864,0.08332,0.08332
54,0.07185,0.05961,0.05961,0.05961,0.05961,0.08505,0.05961,0.07185,0.05961,0.07185,0.07173,0.06089,0.07185,0.05961,0.07767
55,0.07536,0.05616,0.05616,0.05616,0.05616,0.08459,0.06698,0.05616,0.05616,0.06698,0.06698,0.07536,0.11443,0.05616,0.05616
56,0.07321,0.05471,0.05471,0.05471,0.07663,0.07663,0.05471,0.06755,0.06755,0.07321,0.06755,0.05471,0.07321,0.07663,0.07426
57,0.06107,0.05336,0.05336,0.05336,0.07724,0.05336,0.07978,0.06107,0.05336,0.0645,0.06107,0.07187,0.07187,0.07291,0.11184
58,0.07298,0.05733,0.05733,0.05733,0.08079,0.06757,0.05733,0.08483,0.07299,0.07299,0.06757,0.07899,0.05733,0.05733,0.05733
59,0.06444,0.05299,0.053,0.07648,0.05299,0.05635,0.07648,0.06444,0.07,0.06444,0.06064,0.07647,0.05299,0.10829,0.07
60,0.06108,0.05413,0.05413,0.07627,0.05413,0.05962,0.07346,0.06758,0.05962,0.06108,0.06621,0.07403,0.06758,0.06758,0.1035
61,0.06439,0.05454,0.05454,0.07474,0.05454,0.0643,0.05454,0.07927,0.06439,0.05454,0.07209,0.07208,0.10677,0.07474,0.05453
62,0.06212,0.05421,0.05421,0.05421,0.07345,0.0628,0.05421,0.07069,0.08429,0.06212,0.07594,0.0628,0.07595,0.07958,0.07345
63,0.06421,0.0559,0.0559,0.05591,0.0763,0.0559,0.0616,0.06826,0.0616,0.0763,0.08533,0.0734,0.0616,0.06826,0.07953
64,0.06495,0.05862,0.05862,0.05862,0.07527,0.05862,0.06246,0.06246,0.06246,0.06808,0.07654,0.07654,0.07654,0.07527,0.06495
65,0.06415,0.0604,0.0604,0.0604,0.07174,0.0604,0.07012,0.07174,0.0604,0.06206,0.06206,0.06206,0.07367,0.07367,0.08673
66,0.0666,0.06054,0.06054,0.06054,0.06054,0.07539,0.06365,0.07223,0.0666,0.07814,0.06659,0.07223,0.06054,0.07223,0.06365
67,0.06567,0.05936,0.05936,0.05935,0.05935,0.05936,0.07103,0.06567,0.07667,0.07171,0.06567,0.05936,0.06656,0.07667,0.08422
68,0.06517,0.05667,0.05667,0.05667,0.05668,0.05667,0.07835,0.06809,0.07869,0.07149,0.05668,0.07835,0.07148,0.06517,0.08318
69,0.06406,0.05919,0.05919,0.05918,0.05919,0.05918,0.07735,0.06859,0.07191,0.08754,0.08361,0.05919,0.05918,0.06859,0.06405
70,0.0635,0.05877,0.05876,0.05877,0.05876,0.05876,0.08164,0.07034,0.09344,0.05877,0.0635,0.07034,0.08239,0.0635,0.05877
71,0.06406,0.06046,0.06046,0.06046,0.06046,0.06046,0.06684,0.07747,0.06683,0.08492,0.08492,0.06406,0.06406,0.06046,0.06406
72,0.06671,0.05723,0.05723,0.05723,0.05723,0.06181,0.07551,0.07165,0.08346,0.07164,0.08346,0.05723,0.06181,0.06181,0.076
73,0.06781,0.06193,0.06193,0.06193,0.06193,0.08174,0.0758,0.06781,0.0408,0.06193,0.06193,0.07037,0.06781,0.08047,0.0758
74,0.07006,0.05961,0.05961,0.05961,0.05961,0.06561,0.08077,0.07216,0.08081,0.05961,0.06561,0.05961,0.06561,0.07612,0.06561
75,0.07044,0.05696,0.06258,0.05696,0.06258,0.07956,0.06258,0.05696,0.08315,0.07045,0.06258,0.05696,0.06258,0.07249,0.08315
76,0.07248,0.05936,0.06374,0.05937,0.06374,0.06374,0.08453,0.05937,0.07689,0.05937,0.05937,0.06374,0.07053,0.06374,0.08005
77,0.07399,0.05725,0.05725,0.06403,0.06403,0.05725,0.06403,0.05725,0.07878,0.05725,0.06403,0.09757,0.07878,0.05725,0.07128
78,0.07832,0.0579,0.0579,0.06237,0.0579,0.0579,0.06237,0.06237,0.06238,0.08154,0.07214,0.1087,0.06237,0.0579,0.0579
79,0.07004,0.05746,0.05746,0.05746,0.05746,0.06257,0.05746,0.06257,0.06257,0.06257,0.05746,0.10486,0.07004,0.08003,0.08002
80,0.08124,0.05746,0.0641,0.05746,0.05746,0.05747,0.0641,0.05747,0.0641,0.08124,0.10779,0.0641,0.05747,0.05746,0.07108
81,0.08323,0.05478,0.06299,0.05478,0.05478,0.05478,0.06299,0.05478,0.07707,0.05478,0.05478,0.06299,0.08887,0.10595,0.07246
82,0.08383,0.05716,0.05716,0.06459,0.05716,0.05717,0.07221,0.06459,0.05717,0.05716,0.06459,0.07939,0.0646,0.08383,0.07938
83,0.08492,0.06056,0.06144,0.06889,0.06056,0.06056,0.07624,0.06145,0.06056,0.06145,0.06055,0.06145,0.07624,0.06889,0.07624
84,0.08145,0.06248,0.06248,0.06248,0.0691,0.06416,0.06417,0.06248,0.0691,0.06248,0.0707,0.0781,0.06417,0.06248,0.06417
85,0.07662,0.06362,0.06362,0.06442,0.06362,0.06442,0.06758,0.06758,0.07242,0.07243,0.06362,0.06758,0.06442,0.06442,0.06362
86,0.07598,0.0618,0.06179,0.0618,0.0618,0.06998,0.06563,0.07101,0.0618,0.06563,0.07101,0.07439,0.0618,0.06998,0.06563
87,0.07927,0.05919,0.05919,0.05919,0.05919,0.06488,0.05919,0.06958,0.06926,0.06926,0.06489,0.07638,0.06488,0.06926,0.07638
88,0.08342,0.06498,0.05948,0.05948,0.05948,0.05948,0.06959,0.06959,0.05948,0.05948,0.06959,0.06498,0.07426,0.07244,0.07426
89,0.08455,0.06501,0.06501,0.06091,0.06091,0.06091,0.07074,0.06091,0.0698,0.07074,0.0698,0.06091,0.0698,0.06501,0.06501
90,0.07852,0.06537,0.06537,0.07054,0.06024,0.06744,0.06024,0.06024,0.07054,0.07054,0.06744,0.06537,0.06744,0.06537,0.06537
91,0.08143,0.0649,0.06489,0.06,0.06596,0.0715,0.0715,0.05999,0.05999,0.0715,0.06596,0.06596,0.07151,0.05999,0.06489
92,0.07926,0.06391,0.06004,0.06927,0.06593,0.06004,0.06391,0.06593,0.06593,0.06927,0.06004,0.06928,0.06593,0.06004,0.0812
93,0.09403,0.06537,0.06537,0.06095,0.06095,0.06537,0.06095,0.06793,0.06537,0.06793,0.06095,0.07757,0.06095,0.06095,0.06537
94,0.09186,0.06393,0.06393,0.05935,0.06978,0.05934,0.05935,0.06978,0.05935,0.07658,0.06978,0.06393,0.06393,0.05934,0.06978
95,0.095,0.0634,0.0634,0.05933,0.05933,0.07104,0.07104,0.05933,0.07823,0.0634,0.05933,0.07104,0.0634,0.0634,0.05933
96,0.08668,0.06322,0.06647,0.05929,0.05929,0.05929,0.05929,0.07351,0.06647,0.06647,0.08129,0.05929,0.06647,0.06647,0.06647
97,0.08882,0.06394,0.05884,0.06982,0.05884,0.05884,0.05884,0.05884,0.05884,0.06982,0.06394,0.08882,0.07317,0.05884,0.06982
98,0.0817,0.06642,0.0597,0.07245,0.0597,0.0597,0.0597,0.0597,0.06642,0.0597,0.06641,0.07456,0.0817,0.0597,0.07246
99,0.09882,0.06263,0.06981,0.05882,0.05882,0.05882,0.05882,0.06262,0.05882,0.06262,0.05882,0.07295,0.06981,0.06981,0.07799
100,0.10609,0.06302,0.06302,0.06302,0.06302,0.07016,0.06302,0.05666,0.05666,0.0723,0.05666,0.06302,0.06302,0.07016,0.07016
101,0.10454,0.06139,0.06139,0.06139,0.05468,0.06139,0.05468,0.05468,0.06139,0.06754,0.06139,0.06139,0.07521,0.07201,0.08691
102,0.1046,0.0634,0.0634,0.0634,0.061,0.061,0.0634,0.0634,0.061,0.061,0.061,0.07215,0.07448,0.0634,0.06338
103,0.10255,0.0643,0.0643,0.0643,0.0643,0.06076,0.06075,0.06076,0.0643,0.06076,0.06076,0.06076,0.0643,0.0713,0.0758
104,0.11371,0.06117,0.06117,0.06117,0.06117,0.06117,0.05914,0.05914,0.05914,0.06116,0.06584,0.06117,0.05914,0.0717,0.08402
105,0.107,0.06211,0.06211,0.06211,0.06293,0.06211,0.06211,0.06293,0.06293,0.06211,0.06212,0.06293,0.07141,0.06211,0.07296
106,0.09984,0.06327,0.0613,0.06327,0.06327,0.06327,0.0613,0.0613,0.0613,0.06327,0.0613,0.0613,0.06515,0.07801,0.07284
107,0.09981,0.06131,0.06131,0.06456,0.06457,0.06457,0.06131,0.06456,0.06131,0.06457,0.06457,0.06131,0.06131,0.06456,0.0804
108,0.0977,0.06465,0.06065,0.06065,0.06465,0.08027,0.06465,0.06065,0.06065,0.06465,0.06065,0.06465,0.07025,0.06065,0.06465
109,0.09616,0.06055,0.06055,0.06055,0.06481,0.06055,0.06055,0.06055,0.06481,0.06055,0.06055,0.06481,0.08009,0.0648,0.08009
110,0.09181,0.06599,0.06006,0.06006,0.06599,0.06597,0.06007,0.06007,0.06006,0.06007,0.06599,0.08081,0.06006,0.06599,0.077
111,0.09347,0.06693,0.06029,0.06693,0.06693,0.06029,0.06029,0.06029,0.06029,0.0716,0.0716,0.06693,0.06692,0.06029,0.06693
112,0.09891,0.06518,0.05918,0.05918,0.06518,0.06518,0.05918,0.06518,0.06792,0.05918,0.05918,0.06792,0.06518,0.07554,0.0679
113,0.09947,0.06466,0.06178,0.06466,0.06178,0.06466,0.06178,0.06852,0.06178,0.06852,0.06178,0.06852,0.06178,0.06852,0.06178
114,0.10262,0.06454,0.06115,0.06115,0.06115,0.06454,0.06115,0.06115,0.06776,0.06115,0.07243,0.06777,0.06115,0.06454,0.06777
115,0.1043,0.05875,0.0634,0.05875,0.05875,0.06341,0.06771,0.07493,0.06341,0.06771,0.05875,0.05875,0.07493,0.06772,0.05875
116,0.09135,0.06222,0.05887,0.06222,0.05887,0.06222,0.05887,0.06702,0.05887,0.06701,0.05887,0.08782,0.06702,0.06222,0.07654
117,0.1132,0.06237,0.05882,0.06237,0.05882,0.05882,0.06237,0.06236,0.05882,0.07334,0.05882,0.083,0.06237,0.06571,0.05882
118,0.10662,0.05852,0.0611,0.0611,0.05852,0.0611,0.05852,0.06731,0.0673,0.07243,0.05852,0.06731,0.05852,0.08462,0.05852
119,0.10782,0.06164,0.05907,0.06164,0.06164,0.06164,0.05907,0.06582,0.06163,0.05907,0.08255,0.07014,0.05907,0.05907,0.07014
