,Naive,GMV,HRP,RP,SZCZ
2015-05-12,0.5681068664783224,0.5263859393499508,0.5263856837972911,0.5465386367217053,0.5626603631793172
2015-05-13,0.5740172002953692,0.5326107184841524,0.5326104618893193,0.5526984448241818,0.573737831881981
2015-05-14,0.5772722024505728,0.5366168906748117,0.5366166334092517,0.556374256133487,0.5583226999755342
2015-05-15,0.5529294067721084,0.5107446541395952,0.5107444012056519,0.5311156877785408,0.5241451648978996
2015-05-18,0.5579154622929854,0.5161163074886648,0.516116053655381,0.5363668954974676,0.5218306236659429
2015-05-19,0.6023938627564831,0.5571203092361299,0.5571200485378185,0.5788961827090782,0.5689962350523388
2015-05-20,0.5706425836134752,0.531286533417247,0.5312862770441131,0.5503036094441791,0.5907468343277269
2015-05-21,0.6065816975246394,0.5646599000765913,0.5646596381159763,0.5848704467291297,0.646283294640094
2015-05-22,0.6493834921528066,0.6049697884301224,0.6049695197206906,0.6263046756967743,0.664253927747581
2015-05-25,0.6891215126943229,0.6419423365832391,0.641942061683739,0.6645204605826713,0.6959150636852742
2015-05-26,0.7162405841792825,0.665980420354797,0.6659801414307602,0.6899461578373118,0.7532109922842884
2015-05-27,0.7716266573015726,0.7186137940269675,0.7186135062908747,0.7438258360594148,0.7594394009066348
2015-05-28,0.7076867694503735,0.64833504784846,0.648334771878671,0.6764162621881922,0.6504749007551796
2015-05-29,0.7165051903070421,0.6552580099932686,0.655257732864414,0.6841220660292717,0.6699223056566594
2015-06-01,0.7902164917113408,0.7361779441562766,0.7361790189460073,0.761958969012704,0.7546687316427063
2015-06-02,0.8251847386514677,0.774125890121619,0.7741274531795959,0.7985790187765804,0.813586586769155
2015-06-03,0.8214482447341727,0.776109370525309,0.7761105833976738,0.7979763750728199,0.8190759975524351
2015-06-04,0.8580938200202,0.8226183469888415,0.8226195408493593,0.8400164052459269,0.8151915967285122
2015-06-05,0.8836896992957113,0.8472535837077153,0.84725649043992,0.8651871899758421,0.8305454514527386
2015-06-08,0.8982511899044903,0.8605224335690969,0.860526011761499,0.8791006847914602,0.8101359076664427
2015-06-09,0.8938673721966266,0.860443786524455,0.860446840293869,0.8770202877519171,0.8046063887478128
2015-06-10,0.8577479683040936,0.8142229461298931,0.8142262792788222,0.8354169079209062,0.8335000322306738
2015-06-11,0.8598833633125893,0.8166229297632026,0.8166261351265036,0.8376732876150808,0.8555006150277065
2015-06-12,0.8972870247694338,0.8522380182676959,0.8522420420763208,0.8741734801215884,0.8771347274998582
2015-06-15,0.8827362244100376,0.8391598947469776,0.8391639709478105,0.8604261106283095,0.8360907771462001
2015-06-16,0.8367766331125377,0.795380954408593,0.7953839934127147,0.8155975565640603,0.7710984635016189
2015-06-17,0.8634901085625868,0.8242370526673326,0.8242403364902522,0.8434965458217076,0.8052882581644574
2015-06-18,0.8255364878289597,0.7878036908904757,0.7878063880996216,0.8063355976943007,0.7357207648176425
2015-06-19,0.7191247696886605,0.674393116480096,0.6743945913165206,0.695993682789974,0.6310299125062828
2015-06-23,0.7420223090033691,0.698947043339678,0.6989502173870346,0.7199237615711045,0.6642738832822113
2015-06-24,0.7984399136145939,0.7582040670770129,0.7582090519585274,0.7780208430202671,0.6918964504818779
2015-06-25,0.7495997892154587,0.7051871924561768,0.705192126639016,0.7268816085172585,0.6276045512102395
2015-06-26,0.641073287615161,0.5923924588937852,0.5923965596687375,0.6159001550325349,0.4934275295416306
2015-06-29,0.6178070725097178,0.5701687592403595,0.5701743181297052,0.593302718391765,0.40708004528993413
2015-06-30,0.69337404067166,0.6467106642858917,0.6467158744127084,0.6694765737205475,0.4871192987807653
2015-07-01,0.6296279443329511,0.577505436789534,0.5775096096143666,0.6026040076955284,0.41584895734665017
2015-07-02,0.5246495624724481,0.470960304417269,0.4709638296307008,0.49651350341969236,0.34048403891723167
2015-07-03,0.4223086801549383,0.36716951729613134,0.36717234059613624,0.39314071612405077,0.2701491909581286
2015-07-06,0.3838143491243946,0.3283085569639972,0.32831157786457354,0.3543609799674263,0.25248658252186407
2015-07-07,0.31060287849713664,0.2546773628725856,0.25468055551882385,0.2807449749543529,0.17986616204609573
2015-07-08,0.250787467906999,0.19714491973834125,0.1971468662676339,0.22205412510536826,0.14514987939295776
2015-07-09,0.3118050487038522,0.25608875785794694,0.256091996068432,0.2820577508468418,0.1938408756662824
2015-07-10,0.37240723439466805,0.3140496938401467,0.3140543406837144,0.34133924481124245,0.2485842486837131
2015-07-13,0.43083360914477176,0.3720418038180193,0.3720469046790722,0.3996615913644468,0.3083275099439269
2015-07-14,0.42699833566336975,0.3658875594160338,0.3658918417441033,0.3945501359756598,0.3201885445377899
2015-07-15,0.3872053659026302,0.3271437719381043,0.3271470470203437,0.35523276777025536,0.2583622947018607
2015-07-16,0.41107589782163534,0.34990977781807153,0.3499133691765346,0.3785466313150614,0.2817185158786759
2015-07-17,0.4665664603859254,0.40726839631771483,0.40727260599153525,0.43518034011658147,0.3488610694953027
2015-07-20,0.4549481791440497,0.3971910865753159,0.39719503815128876,0.42438240108581526,0.3693390885620693
2015-07-21,0.4785666824088537,0.41746304450435523,0.4174680006646949,0.4462122775799551,0.38107605449416515
2015-07-22,0.5019448864066196,0.4404841422084753,0.44048895386814846,0.46944362563935393,0.39154964009249205
2015-07-23,0.5304356133277011,0.4686375234189948,0.46864253533067424,0.4978088899544657,0.4266058513797013
2015-07-24,0.5095485273698299,0.4465496898832677,0.4465541830030415,0.4762123988394593,0.4021267476196855
2015-07-27,0.3973493751277699,0.334615412517532,0.33461820693092226,0.36390553134472814,0.29576616469611583
2015-07-28,0.38244095828085256,0.32004755105588356,0.3200507524337961,0.3491553257430198,0.27748366931459323
2015-07-29,0.43136822065970515,0.3683962507053844,0.36839990849527404,0.39787061364721676,0.32999626456039444
2015-07-30,0.3945233273531117,0.3305123782765207,0.330515040905236,0.3603792741115823,0.2856925610299399
2015-07-31,0.40246456009388276,0.3392840246600377,0.33928701247518434,0.3688028966356687,0.2834451778472178
2015-08-03,0.43342734639264924,0.37558872150179434,0.3755922030328105,0.40275609347165076,0.2613864605535119
2015-08-04,0.47104480119703784,0.41434672741901957,0.4143505812028081,0.4410812654334444,0.3184303831104798
2015-08-05,0.4406239320274956,0.38475091772937065,0.38475432467464943,0.4110502401086178,0.2990477922089487
2015-08-06,0.44415504648918525,0.3898283936935121,0.38983180618629687,0.41543277001876167,0.2883816522964846
2015-08-07,0.47366644790155354,0.41684110382926964,0.4168447290915338,0.4436438769662958,0.3227334041699479
2015-08-10,0.5281124256368024,0.46977633261197416,0.4697805857683366,0.4973833367139042,0.3797698382154795
2015-08-11,0.535875228868564,0.474499146771014,0.4745033642253773,0.5035055097710575,0.38185698592289286
2015-08-12,0.5216631732457222,0.46047770543317323,0.4604815917155447,0.4893667222259286,0.36049249097813085
2015-08-13,0.5415725633166673,0.4801852718552666,0.4801891460191072,0.5092158107379485,0.38933417124451863
2015-08-14,0.5470818990933983,0.48461511865877327,0.48461911395225243,0.514159222777913,0.39459253759463286
2015-08-17,0.5886842925981184,0.5226831369962708,0.5226874964712149,0.5537960625727711,0.40787150419664964
2015-08-18,0.5007330931171379,0.43163787498645445,0.4316411677541132,0.4638270386744907,0.31555674463620886
2015-08-19,0.5457262587231797,0.47273391107567164,0.47273740748294113,0.5066712445116857,0.344266546200509
2015-08-20,0.5240153903347871,0.45262410483936555,0.45262730099226167,0.48584413862431375,0.30525968876729803
2015-08-21,0.44416150086772066,0.3735435569780543,0.3735462139267782,0.406337598199098,0.23446823867669675
2015-08-24,0.33822167596878283,0.26811202722244487,0.268113106681084,0.30054938233042194,0.13782745318370693
2015-08-25,0.24489306728134608,0.17519349539386098,0.17519323505941364,0.20734557959283806,0.05771972441240525
2015-08-26,0.21902271530757322,0.15127901566381752,0.15127914218327376,0.18257806120364917,0.026788884290102066
2015-08-27,0.2613763357705947,0.19628204556962947,0.19628293731420565,0.22657049010499652,0.06357073072780306
2015-08-28,0.32057798282008787,0.2527317484876097,0.2527330704853388,0.2843235290267849,0.12016474102844743
2015-08-31,0.29432193192779277,0.22871615659442357,0.2287178040137876,0.25933974195400356,0.09414859436646972
2015-09-01,0.27892713212359577,0.2187717992431868,0.2187743396446531,0.24700746309479227,0.05404590426394318
2015-09-02,0.2662941174611637,0.208532586866218,0.20853613273955496,0.23576045061730966,0.042873833465979505
2015-09-07,0.251143797667833,0.1947740548711212,0.1947772072002989,0.22137280333516762,0.036335688808993405
2015-09-08,0.283862477176694,0.22665765759847245,0.22666159239167016,0.2537182731988459,0.0704034269585665
2015-09-09,0.32230453525172686,0.2621936913341192,0.26219727704736906,0.29055942301953785,0.10150950032284922
2015-09-10,0.30031978797399583,0.23940690362024686,0.23940972680473083,0.26803788184541144,0.08123466676720303
2015-09-11,0.29367804284585497,0.23370354296999984,0.23370674399046787,0.26194703040201106,0.08528365926422277
2015-09-14,0.21073450122871962,0.1541631052666721,0.15416626301198733,0.18080466662258887,0.014188644419182328
2015-09-15,0.17193970643384704,0.12180241518830592,0.12180596742713456,0.14556561882281183,-0.03636687711078057
2015-09-16,0.25126519450659845,0.19806884423610072,0.19807298034186993,0.22330947046975047,0.025825324455054588
2015-09-17,0.2286743291790858,0.17783222590262948,0.1778365321580242,0.2020212891582147,0.01021156030136594
2015-09-18,0.23616260360406138,0.1829091068662505,0.1829130098284526,0.20815687763334823,0.02171222324725175
2015-09-21,0.260809816908222,0.2052674203572633,0.20527130369403324,0.23155187865657534,0.055519854901272536
2015-09-22,0.28124674366131774,0.2262576399573737,0.22626154050632974,0.25231999388816817,0.06194616973789624
2015-09-23,0.25200304972112164,0.19552669235208575,0.19553037458527456,0.22223534523567623,0.05091144363305444
2015-09-24,0.27061689080115015,0.21325651660037304,0.21326045677960903,0.2403650815898828,0.061879022060561395
2015-09-25,0.24005679228278543,0.1847365352881125,0.18474063973646815,0.21089613869430934,0.027312136247759078
2015-09-28,0.24696909923078114,0.19014651513754366,0.19015036419746312,0.21697634469076732,0.049174357905519495
2015-09-29,0.21704285921798716,0.16025595339101306,0.16025945955287835,0.18700961023588847,0.03199549486173314
2015-09-30,0.2252474347119504,0.1678193249412765,0.16782274748362114,0.19486250718724074,0.035971251376414104
2015-10-08,0.26648475693920237,0.20726727985546,0.2072710202839283,0.23515302000036375,0.07813140480999747
2015-10-09,0.30001753873754566,0.23793810848967456,0.23794229017745172,0.26714646811514964,0.09321835944450174
2015-10-12,0.35019249669811026,0.28580877332136145,0.28581463253831907,0.31609857634957494,0.13690158483142678
2015-10-13,0.34699689325796745,0.28208863065539624,0.28209453552313124,0.312613273703531,0.14527861540949782
2015-10-14,0.3323906717206515,0.2683766005982875,0.26838263908235604,0.29848262494265154,0.13069039356224277
2015-10-15,0.3613272491748265,0.2956340559778434,0.29564056522407056,0.3265239366552475,0.16469999721514283
2015-10-16,0.3766459939104423,0.311558108801018,0.31156461058737084,0.3421901147728552,0.17978635027947654
2015-10-19,0.37196303309281076,0.3071466623687211,0.3071530881207791,0.3376464054369557,0.1814643887831826
2015-10-20,0.39579235491350495,0.3305381966337131,0.3305458426704544,0.36125593870064576,0.2028374924045262
2015-10-21,0.30547417021350887,0.24518829312038215,0.24519311406771038,0.27357637000438983,0.13219512799727595
2015-10-22,0.3367455219937052,0.27494754226418894,0.2749530605279118,0.30404585562077346,0.17255386918265225
2015-10-23,0.3711423234703617,0.3067488809783643,0.3067549128345355,0.3370493574991562,0.20349880471637016
2015-10-26,0.3791636498479851,0.31339022763813973,0.31339655837963676,0.34432233937517776,0.21224401698273865
2015-10-27,0.37810443625264867,0.3112303752214869,0.3112368185117742,0.3426551276598566,0.2195707890178782
2015-10-28,0.3607142757456667,0.29381808495896,0.2938246759559868,0.3252440057918129,0.19218208740804021
2015-10-29,0.377683650356047,0.3102208262972457,0.3102288832289748,0.34193002351885005,0.1996825680159331
2015-10-30,0.3623097734247138,0.29683816076365277,0.2968450463890806,0.3276325156402624,0.19754478469518189
2015-11-02,0.3534151289212424,0.28755399248352465,0.28756034548390086,0.3185215564685766,0.1725309784004656
2015-11-03,0.3595297737042864,0.29508062220724596,0.29508780224459286,0.3254087076555847,0.17079490911908102
2015-11-04,0.4228223073791817,0.3550034176301684,0.35501248923628514,0.38692336453873266,0.2326899246486669
2015-11-05,0.43850346800972173,0.37011166116068184,0.3701210551589613,0.40230043211335675,0.238385051686544
2015-11-06,0.4569430815757167,0.3876037380854016,0.3876141142684284,0.4202418705711328,0.2729795889834017
2015-11-09,0.47367163521230427,0.4050318706872549,0.4050434656043953,0.4373670258610902,0.2916376612175622
2015-11-10,0.5061835755637976,0.43395409619018066,0.4339689396648483,0.4679578492225933,0.29654223170397964
2015-11-11,0.513467412427127,0.4402876903256343,0.4403028593554219,0.4747334942644197,0.31490140653847387
2015-11-12,0.5104102825760615,0.4354557464679083,0.4354704134542682,0.470701195241783,0.31053022135552055
2015-11-13,0.4787929978730383,0.40726877040410536,0.40728289353730496,0.44093089657398266,0.28632671970890367
2015-11-16,0.500503179010034,0.42747769201366914,0.42749268532223783,0.4618435451250942,0.30897311919993387
2015-11-17,0.4995646884768006,0.4286989468673692,0.4287135435496099,0.4620837669833835,0.29768486238381997
2015-11-18,0.4760099547601624,0.406254388336869,0.40626754668379683,0.4391020962291028,0.274059013307715
2015-11-19,0.5061388216339844,0.43492523470242617,0.4349402040030588,0.46845921292275516,0.3078803254971707
2015-11-20,0.5187346226459968,0.4475620398769389,0.4475765455135403,0.48109746973408485,0.31744222112982823
2015-11-23,0.4987315127965064,0.4277004646011118,0.42771363648813354,0.4611596028849063,0.3054789818383348
2015-11-24,0.5018335556575317,0.4300817539667092,0.4300953051956302,0.46387357007511243,0.31669774692782804
2015-11-25,0.5175306735576646,0.44445282033068345,0.4444666663270289,0.47886399847983774,0.33727259804828624
2015-11-26,0.533875991233729,0.45871124213041026,0.458725229095877,0.4940912169626446,0.3242324755478556
2015-11-27,0.41747263310091776,0.3469332706157209,0.34694321176496823,0.3800928098224603,0.24065582350262882
2015-11-30,0.41406453138768984,0.34452150717637653,0.344532316130973,0.3772263982356818,0.24855447096026095
2015-12-01,0.42673576030760474,0.35713319884631556,0.35714498247475857,0.3898868397652464,0.25304679992932355
2015-12-02,0.4596281113969538,0.390112926522618,0.3901252138569926,0.42288240344395644,0.2639478322496662
2015-12-03,0.47291197791900297,0.4029209266877847,0.4029353599221197,0.43592037020845154,0.29102983679141703
2015-12-04,0.4521008362394723,0.3817943915611619,0.3818073630547858,0.4148940308646538,0.2787697226206589
