,open,close,eob
140,8167.105,8096.0908,2013-08-07 00:00:00+08:00
141,8090.6641,8114.8662,2013-08-08 00:00:00+08:00
142,8158.3828,8145.9668,2013-08-09 00:00:00+08:00
143,8181.9482,8356.7334,2013-08-12 00:00:00+08:00
144,8353.2588,8362.6523,2013-08-13 00:00:00+08:00
145,8375.0264,8336.8066,2013-08-14 00:00:00+08:00
146,8342.6328,8228.8721,2013-08-15 00:00:00+08:00
147,8204.1201,8168.0879,2013-08-16 00:00:00+08:00
148,8110.8032,8285.7227,2013-08-19 00:00:00+08:00
149,8269.8232,8234.5615,2013-08-20 00:00:00+08:00
150,8264.7168,8236.0898,2013-08-21 00:00:00+08:00
151,8223.2959,8245.04,2013-08-22 00:00:00+08:00
152,8281.1846,8166.2769,2013-08-23 00:00:00+08:00
153,8200.1641,8334.5713,2013-08-26 00:00:00+08:00
154,8325.9648,8341.7725,2013-08-27 00:00:00+08:00
155,8286.8848,8259.3809,2013-08-28 00:00:00+08:00
156,8287.2402,8214.4912,2013-08-29 00:00:00+08:00
157,8197.1855,8202.4814,2013-08-30 00:00:00+08:00
158,8214.9453,8243.5771,2013-09-02 00:00:00+08:00
159,8257.4561,8368.0381,2013-09-03 00:00:00+08:00
160,8354.4922,8344.958,2013-09-04 00:00:00+08:00
161,8352.002,8286.0645,2013-09-05 00:00:00+08:00
162,8277.1426,8280.333,2013-09-06 00:00:00+08:00
163,8334.4238,8504.7354,2013-09-09 00:00:00+08:00
164,8535.54,8636.626,2013-09-10 00:00:00+08:00
165,8636.7119,8675.625,2013-09-11 00:00:00+08:00
166,8648.6602,8714.8828,2013-09-12 00:00:00+08:00
167,8709.0527,8687.5381,2013-09-13 00:00:00+08:00
168,8706.3818,8658.999,2013-09-16 00:00:00+08:00
169,8652.501,8493.7793,2013-09-17 00:00:00+08:00
170,8463.0195,8480.7441,2013-09-18 00:00:00+08:00
171,8503.9189,8719.2881,2013-09-23 00:00:00+08:00
172,8718.1641,8664.8008,2013-09-24 00:00:00+08:00
173,8642.4873,8613.71,2013-09-25 00:00:00+08:00
174,8578.1436,8439.4668,2013-09-26 00:00:00+08:00
175,8442.1357,8472.293,2013-09-27 00:00:00+08:00
176,8485.6465,8514.5693,2013-09-30 00:00:00+08:00
177,8505.1064,8681.5332,2013-10-08 00:00:00+08:00
178,8645.6318,8667.7734,2013-10-09 00:00:00+08:00
179,8684.6396,8685.793,2013-10-10 00:00:00+08:00
180,8722.4248,8737.9717,2013-10-11 00:00:00+08:00
181,8736.7588,8760.0996,2013-10-14 00:00:00+08:00
182,8756.8154,8700.3447,2013-10-15 00:00:00+08:00
183,8664.7529,8542.8662,2013-10-16 00:00:00+08:00
184,8583.9307,8521.1992,2013-10-17 00:00:00+08:00
185,8529.5566,8584.8662,2013-10-18 00:00:00+08:00
186,8608.9316,8739.5195,2013-10-21 00:00:00+08:00
187,8727.6689,8619.6357,2013-10-22 00:00:00+08:00
188,8640.7949,8512.958,2013-10-23 00:00:00+08:00
189,8486.1113,8486.5244,2013-10-24 00:00:00+08:00
190,8488.3428,8379.6133,2013-10-25 00:00:00+08:00
191,8398.249,8336.6816,2013-10-28 00:00:00+08:00
192,8352.165,8398.9219,2013-10-29 00:00:00+08:00
193,8402.6504,8553.3662,2013-10-30 00:00:00+08:00
194,8516.1494,8444.4053,2013-10-31 00:00:00+08:00
195,8433.7568,8451.7197,2013-11-01 00:00:00+08:00
196,8493.3145,8416.9316,2013-11-04 00:00:00+08:00
197,8357.5723,8451.7275,2013-11-05 00:00:00+08:00
198,8409.8691,8287.8604,2013-11-06 00:00:00+08:00
199,8277.8848,8240.252,2013-11-07 00:00:00+08:00
200,8185.6118,8155.397,2013-11-08 00:00:00+08:00
201,8142.3848,8168.6738,2013-11-11 00:00:00+08:00
202,8179.0352,8279.3076,2013-11-12 00:00:00+08:00
203,8221.1309,8110.9951,2013-11-13 00:00:00+08:00
204,8131.6421,8156.5352,2013-11-14 00:00:00+08:00
205,8163.9541,8305.9062,2013-11-15 00:00:00+08:00
206,8356.9102,8523.7539,2013-11-18 00:00:00+08:00
207,8517.1172,8461.21,2013-11-19 00:00:00+08:00
208,8546.4023,8510.6816,2013-11-20 00:00:00+08:00
209,8469.5293,8472.0234,2013-11-21 00:00:00+08:00
210,8496.4844,8413.3438,2013-11-22 00:00:00+08:00
211,8351.8291,8379.5498,2013-11-25 00:00:00+08:00
212,8364.5254,8365.3486,2013-11-26 00:00:00+08:00
213,8353.0811,8447.457,2013-11-27 00:00:00+08:00
214,8471.2646,8548.3672,2013-11-28 00:00:00+08:00
215,8552.1768,8542.6084,2013-11-29 00:00:00+08:00
216,8461.4912,8376.6436,2013-12-02 00:00:00+08:00
217,8353.791,8492.5234,2013-12-03 00:00:00+08:00
218,8482.3945,8600.8184,2013-12-04 00:00:00+08:00
219,8598.4199,8560.79,2013-12-05 00:00:00+08:00
220,8555.3906,8526.6807,2013-12-06 00:00:00+08:00
221,8562.3398,8519.6748,2013-12-09 00:00:00+08:00
222,8534.3447,8554.1719,2013-12-10 00:00:00+08:00
223,8496.4385,8409.7979,2013-12-11 00:00:00+08:00
224,8391.7588,8400.6465,2013-12-12 00:00:00+08:00
225,8323.3965,8429.8174,2013-12-13 00:00:00+08:00
226,8441.1104,8272.668,2013-12-16 00:00:00+08:00
227,8282.2588,8213.4316,2013-12-17 00:00:00+08:00
228,8220.3281,8236.9482,2013-12-18 00:00:00+08:00
229,8263.6865,8147.7051,2013-12-19 00:00:00+08:00
230,8169.2158,7966.7178,2013-12-20 00:00:00+08:00
231,7991.3418,7989.5122,2013-12-23 00:00:00+08:00
232,8017.248,8027.4302,2013-12-24 00:00:00+08:00
233,8038.2109,8096.3701,2013-12-25 00:00:00+08:00
234,8067.292,7897.3252,2013-12-26 00:00:00+08:00
235,7911.229,8048.854,2013-12-27 00:00:00+08:00
236,8074.6909,7999.3008,2013-12-30 00:00:00+08:00
237,7968.4482,8121.7881,2013-12-31 00:00:00+08:00
238,8083.772,8114.3882,2014-01-02 00:00:00+08:00
239,8077.48,8028.3301,2014-01-03 00:00:00+08:00
240,8013.3691,7818.458,2014-01-06 00:00:00+08:00
241,7760.9609,7806.312,2014-01-07 00:00:00+08:00
242,7816.9839,7802.1431,2014-01-08 00:00:00+08:00
243,7774.6499,7746.7368,2014-01-09 00:00:00+08:00
244,7723.7441,7648.043,2014-01-10 00:00:00+08:00
245,7646.4561,7572.5601,2014-01-13 00:00:00+08:00
246,7568.603,7665.771,2014-01-14 00:00:00+08:00
247,7660.6592,7668.8018,2014-01-15 00:00:00+08:00
248,7677.9751,7667.2192,2014-01-16 00:00:00+08:00
249,7637.6831,7544.5649,2014-01-17 00:00:00+08:00
250,7526.6968,7524.3281,2014-01-20 00:00:00+08:00
251,7528.7861,7593.4248,2014-01-21 00:00:00+08:00
252,7612.189,7820.4531,2014-01-22 00:00:00+08:00
253,7818.7588,7788.4712,2014-01-23 00:00:00+08:00
254,7771.5801,7855.1431,2014-01-24 00:00:00+08:00
255,7810.2339,7752.5381,2014-01-27 00:00:00+08:00
256,7773.5518,7740.75,2014-01-28 00:00:00+08:00
257,7754.1802,7707.5928,2014-01-29 00:00:00+08:00
258,7704.4922,7572.6338,2014-01-30 00:00:00+08:00
259,7515.0889,7616.5688,2014-02-07 00:00:00+08:00
260,7655.5669,7812.1631,2014-02-10 00:00:00+08:00
261,7814.2021,7838.123,2014-02-11 00:00:00+08:00
262,7835.0601,7902.0811,2014-02-12 00:00:00+08:00
263,7895.2261,7857.1108,2014-02-13 00:00:00+08:00
264,7840.9639,7883.7529,2014-02-14 00:00:00+08:00
265,7922.7378,7943.9619,2014-02-17 00:00:00+08:00
266,7947.418,7832.4722,2014-02-18 00:00:00+08:00
267,7837.4092,7953.9429,2014-02-19 00:00:00+08:00
268,7956.9209,7842.1201,2014-02-20 00:00:00+08:00
269,7825.5439,7750.5562,2014-02-21 00:00:00+08:00
270,7697.2051,7542.5332,2014-02-24 00:00:00+08:00
271,7551.0,7303.9448,2014-02-25 00:00:00+08:00
272,7271.1919,7319.6138,2014-02-26 00:00:00+08:00
273,7352.5869,7188.7441,2014-02-27 00:00:00+08:00
274,7181.4282,7365.9248,2014-02-28 00:00:00+08:00
275,7349.9541,7391.9082,2014-03-03 00:00:00+08:00
276,7390.6709,7347.1089,2014-03-04 00:00:00+08:00
277,7352.7212,7298.1299,2014-03-05 00:00:00+08:00
278,7282.7388,7352.0288,2014-03-06 00:00:00+08:00
279,7338.7529,7328.4829,2014-03-07 00:00:00+08:00
280,7269.4888,7118.4438,2014-03-10 00:00:00+08:00
281,7103.2959,7212.5742,2014-03-11 00:00:00+08:00
282,7187.8818,7217.02,2014-03-12 00:00:00+08:00
283,7226.8262,7319.2871,2014-03-13 00:00:00+08:00
284,7287.3408,7239.062,2014-03-14 00:00:00+08:00
285,7266.9502,7340.623,2014-03-17 00:00:00+08:00
286,7347.0371,7273.9502,2014-03-18 00:00:00+08:00
287,7246.062,7150.1162,2014-03-19 00:00:00+08:00
288,7135.4092,6998.1938,2014-03-20 00:00:00+08:00
289,6973.0908,7241.5679,2014-03-21 00:00:00+08:00
290,7237.2549,7273.7568,2014-03-24 00:00:00+08:00
291,7247.1079,7252.3491,2014-03-25 00:00:00+08:00
292,7270.0181,7244.1938,2014-03-26 00:00:00+08:00
293,7230.627,7173.0239,2014-03-27 00:00:00+08:00
294,7165.4702,7165.5698,2014-03-28 00:00:00+08:00
295,7219.2109,7189.5781,2014-03-31 00:00:00+08:00
296,7184.0688,7281.1089,2014-04-01 00:00:00+08:00
297,7291.7261,7333.5869,2014-04-02 00:00:00+08:00
298,7355.2109,7298.002,2014-04-03 00:00:00+08:00
299,7281.335,7367.8008,2014-04-04 00:00:00+08:00
300,7334.1802,7508.6572,2014-04-08 00:00:00+08:00
301,7510.3149,7511.2529,2014-04-09 00:00:00+08:00
302,7534.021,7563.2021,2014-04-10 00:00:00+08:00
303,7543.7119,7586.8252,2014-04-11 00:00:00+08:00
304,7588.6118,7583.2822,2014-04-14 00:00:00+08:00
305,7568.1709,7449.7051,2014-04-15 00:00:00+08:00
306,7430.6089,7468.4639,2014-04-16 00:00:00+08:00
307,7484.1548,7451.0381,2014-04-17 00:00:00+08:00
308,7425.835,7455.7378,2014-04-18 00:00:00+08:00
309,7412.3408,7353.6021,2014-04-21 00:00:00+08:00
310,7355.6328,7391.2168,2014-04-22 00:00:00+08:00
311,7388.2559,7434.7251,2014-04-23 00:00:00+08:00
312,7426.2778,7419.4438,2014-04-24 00:00:00+08:00
313,7423.8979,7323.6538,2014-04-25 00:00:00+08:00
314,7324.8672,7240.4619,2014-04-28 00:00:00+08:00
315,7234.6528,7339.8638,2014-04-29 00:00:00+08:00
316,7320.793,7312.8618,2014-04-30 00:00:00+08:00
317,7289.2402,7309.5552,2014-05-05 00:00:00+08:00
318,7282.9189,7311.8862,2014-05-06 00:00:00+08:00
319,7292.0049,7234.6938,2014-05-07 00:00:00+08:00
320,7185.1948,7169.9761,2014-05-08 00:00:00+08:00
321,7175.2432,7162.437,2014-05-09 00:00:00+08:00
322,7208.0381,7318.1392,2014-05-12 00:00:00+08:00
323,7321.6548,7310.314,2014-05-13 00:00:00+08:00
324,7320.356,7325.522,2014-05-14 00:00:00+08:00
325,7309.875,7213.77,2014-05-15 00:00:00+08:00
326,7203.8188,7242.167,2014-05-16 00:00:00+08:00
327,7210.8462,7151.4868,2014-05-19 00:00:00+08:00
328,7180.3198,7151.1802,2014-05-20 00:00:00+08:00
329,7121.3628,7204.646,2014-05-21 00:00:00+08:00
330,7201.7148,7183.6748,2014-05-22 00:00:00+08:00
331,7188.5601,7240.9209,2014-05-23 00:00:00+08:00
332,7289.627,7275.106,2014-05-26 00:00:00+08:00
333,7265.2422,7260.123,2014-05-27 00:00:00+08:00
334,7263.3091,7380.6938,2014-05-28 00:00:00+08:00
335,7395.5801,7341.564,2014-05-29 00:00:00+08:00
336,7344.8291,7364.8291,2014-05-30 00:00:00+08:00
337,7365.606,7321.52,2014-06-03 00:00:00+08:00
338,7314.9702,7223.1279,2014-06-04 00:00:00+08:00
339,7215.9521,7303.6348,2014-06-05 00:00:00+08:00
340,7272.2261,7235.3901,2014-06-06 00:00:00+08:00
341,7217.5361,7227.2422,2014-06-09 00:00:00+08:00
342,7229.9692,7341.6631,2014-06-10 00:00:00+08:00
343,7323.0391,7340.686,2014-06-11 00:00:00+08:00
344,7313.832,7299.812,2014-06-12 00:00:00+08:00
345,7293.502,7401.353,2014-06-13 00:00:00+08:00
346,7397.0459,7416.9888,2014-06-16 00:00:00+08:00
347,7400.0811,7331.374,2014-06-17 00:00:00+08:00
348,7329.937,7297.397,2014-06-18 00:00:00+08:00
349,7301.3848,7180.3208,2014-06-19 00:00:00+08:00
350,7181.1528,7195.688,2014-06-20 00:00:00+08:00
351,7205.8901,7192.873,2014-06-23 00:00:00+08:00
352,7200.6548,7240.8452,2014-06-24 00:00:00+08:00
353,7238.8242,7217.6528,2014-06-25 00:00:00+08:00
354,7219.1699,7291.8818,2014-06-26 00:00:00+08:00
355,7291.1812,7312.624,2014-06-27 00:00:00+08:00
356,7312.6768,7343.2749,2014-06-30 00:00:00+08:00
357,7340.5942,7297.4951,2014-07-01 00:00:00+08:00
358,7298.021,7310.377,2014-07-02 00:00:00+08:00
359,7300.2539,7335.5361,2014-07-03 00:00:00+08:00
360,7346.6909,7333.9102,2014-07-04 00:00:00+08:00
361,7336.6289,7321.5151,2014-07-07 00:00:00+08:00
362,7319.2852,7358.3301,2014-07-08 00:00:00+08:00
363,7341.1689,7192.7061,2014-07-09 00:00:00+08:00
364,7193.2178,7159.6279,2014-07-10 00:00:00+08:00
365,7158.5781,7206.9731,2014-07-11 00:00:00+08:00
366,7206.1289,7278.8579,2014-07-14 00:00:00+08:00
367,7278.9609,7304.4092,2014-07-15 00:00:00+08:00
368,7289.1919,7261.9131,2014-07-16 00:00:00+08:00
369,7251.145,7194.7441,2014-07-17 00:00:00+08:00
370,7166.645,7259.4482,2014-07-18 00:00:00+08:00
371,7264.5391,7274.5049,2014-07-21 00:00:00+08:00
372,7261.3662,7372.6538,2014-07-22 00:00:00+08:00
373,7362.7358,7375.3062,2014-07-23 00:00:00+08:00
374,7384.9219,7503.4009,2014-07-24 00:00:00+08:00
375,7528.3369,7578.1182,2014-07-25 00:00:00+08:00
376,7630.355,7808.6602,2014-07-28 00:00:00+08:00
377,7828.3472,7867.042,2014-07-29 00:00:00+08:00
378,7867.9312,7853.2261,2014-07-30 00:00:00+08:00
379,7845.7959,7956.9072,2014-07-31 00:00:00+08:00
380,7919.7832,7880.9751,2014-08-01 00:00:00+08:00
381,7896.9692,8006.9092,2014-08-04 00:00:00+08:00
382,8007.4702,8007.7622,2014-08-05 00:00:00+08:00
383,7962.5571,7995.499,2014-08-06 00:00:00+08:00
384,7990.0029,7872.9531,2014-08-07 00:00:00+08:00
385,7890.8789,7885.3271,2014-08-08 00:00:00+08:00
386,7902.2441,8009.7349,2014-08-11 00:00:00+08:00
387,8000.917,7966.8872,2014-08-12 00:00:00+08:00
388,7967.9131,7980.4902,2014-08-13 00:00:00+08:00
389,7977.3311,7893.8979,2014-08-14 00:00:00+08:00
390,7901.1929,7982.0742,2014-08-15 00:00:00+08:00
391,8018.1821,8045.8608,2014-08-18 00:00:00+08:00
392,8064.6221,8043.2539,2014-08-19 00:00:00+08:00
393,8029.5132,8023.0718,2014-08-20 00:00:00+08:00
394,8021.145,8010.71,2014-08-21 00:00:00+08:00
395,8003.5259,8059.3999,2014-08-22 00:00:00+08:00
396,8054.8828,7934.8062,2014-08-25 00:00:00+08:00
397,7915.333,7813.9771,2014-08-26 00:00:00+08:00
398,7809.5161,7841.0742,2014-08-27 00:00:00+08:00
399,7840.394,7743.5371,2014-08-28 00:00:00+08:00
400,7758.3618,7841.7012,2014-08-29 00:00:00+08:00
401,7852.9072,7941.1631,2014-09-01 00:00:00+08:00
402,7958.8472,8043.312,2014-09-02 00:00:00+08:00
403,8051.0898,8115.8672,2014-09-03 00:00:00+08:00
404,8141.3901,8176.5659,2014-09-04 00:00:00+08:00
405,8202.6621,8214.5264,2014-09-05 00:00:00+08:00
406,8220.9629,8201.5078,2014-09-09 00:00:00+08:00
407,8164.4048,8158.5952,2014-09-10 00:00:00+08:00
408,8153.52,8117.9219,2014-09-11 00:00:00+08:00
409,8104.418,8146.9941,2014-09-12 00:00:00+08:00
410,8124.7339,8112.6479,2014-09-15 00:00:00+08:00
411,8130.2192,7921.0732,2014-09-16 00:00:00+08:00
412,7951.4199,7981.8218,2014-09-17 00:00:00+08:00
413,7964.4702,8004.5708,2014-09-18 00:00:00+08:00
414,8006.0571,8047.2529,2014-09-19 00:00:00+08:00
415,8036.8711,7895.8691,2014-09-22 00:00:00+08:00
416,7906.4678,7965.8848,2014-09-23 00:00:00+08:00
417,7944.3218,8100.2241,2014-09-24 00:00:00+08:00
418,8137.3311,8076.5122,2014-09-25 00:00:00+08:00
419,8050.6392,8072.8828,2014-09-26 00:00:00+08:00
420,8084.271,8082.8452,2014-09-29 00:00:00+08:00
421,8095.269,8080.3462,2014-09-30 00:00:00+08:00
422,8134.3662,8183.6519,2014-10-08 00:00:00+08:00
423,8199.6826,8204.0088,2014-10-09 00:00:00+08:00
424,8186.332,8211.542,2014-10-10 00:00:00+08:00
425,8179.4858,8164.0669,2014-10-13 00:00:00+08:00
426,8150.8589,8139.9609,2014-10-14 00:00:00+08:00
427,8141.1431,8198.124,2014-10-15 00:00:00+08:00
428,8156.7852,8110.687,2014-10-16 00:00:00+08:00
429,8116.8149,8151.5229,2014-10-17 00:00:00+08:00
430,8175.6841,8204.2021,2014-10-20 00:00:00+08:00
431,8197.1689,8106.9199,2014-10-21 00:00:00+08:00
432,8114.8921,8063.2021,2014-10-22 00:00:00+08:00
433,8044.7139,7969.1641,2014-10-23 00:00:00+08:00
434,7982.313,7921.1309,2014-10-24 00:00:00+08:00
435,7881.0122,7829.332,2014-10-27 00:00:00+08:00
436,7846.8662,7988.3408,2014-10-28 00:00:00+08:00
437,8010.4131,8090.6812,2014-10-29 00:00:00+08:00
438,8088.979,8090.5532,2014-10-30 00:00:00+08:00
439,8109.5518,8225.6123,2014-10-31 00:00:00+08:00
440,8245.0342,8240.1494,2014-11-03 00:00:00+08:00
441,8231.5039,8206.791,2014-11-04 00:00:00+08:00
442,8221.9521,8198.5713,2014-11-05 00:00:00+08:00
443,8206.5498,8211.959,2014-11-06 00:00:00+08:00
444,8226.3066,8234.8662,2014-11-07 00:00:00+08:00
445,8299.4189,8410.2158,2014-11-10 00:00:00+08:00
446,8443.2461,8312.8848,2014-11-11 00:00:00+08:00
447,8287.5723,8410.29,2014-11-12 00:00:00+08:00
448,8416.6748,8305.084,2014-11-13 00:00:00+08:00
449,8263.9697,8326.8975,2014-11-14 00:00:00+08:00
450,8358.1279,8283.8037,2014-11-17 00:00:00+08:00
451,8264.3984,8196.5938,2014-11-18 00:00:00+08:00
452,8206.7783,8225.0732,2014-11-19 00:00:00+08:00
453,8210.8232,8205.377,2014-11-20 00:00:00+08:00
454,8209.9834,8332.2979,2014-11-21 00:00:00+08:00
455,8498.0576,8577.9062,2014-11-24 00:00:00+08:00
456,8600.3135,8693.4316,2014-11-25 00:00:00+08:00
457,8712.291,8763.7842,2014-11-26 00:00:00+08:00
458,8798.4082,8860.4326,2014-11-27 00:00:00+08:00
459,8837.4717,9002.2266,2014-11-28 00:00:00+08:00
460,9029.6396,9095.7568,2014-12-01 00:00:00+08:00
461,9058.3184,9366.9492,2014-12-02 00:00:00+08:00
462,9448.3662,9643.9238,2014-12-03 00:00:00+08:00
463,9679.5889,10029.8311,2014-12-04 00:00:00+08:00
464,10164.373,10067.2793,2014-12-05 00:00:00+08:00
465,10047.1172,10554.5664,2014-12-08 00:00:00+08:00
466,10496.6289,10116.4902,2014-12-09 00:00:00+08:00
467,10154.5303,10545.5146,2014-12-10 00:00:00+08:00
468,10443.6553,10478.8809,2014-12-11 00:00:00+08:00
469,10451.6123,10462.3115,2014-12-12 00:00:00+08:00
470,10477.4482,10504.2285,2014-12-15 00:00:00+08:00
471,10486.6865,10668.6172,2014-12-16 00:00:00+08:00
472,10728.7432,10786.7217,2014-12-17 00:00:00+08:00
473,10744.2715,10665.1787,2014-12-18 00:00:00+08:00
474,10646.6582,10627.1094,2014-12-19 00:00:00+08:00
475,10607.5781,10608.5146,2014-12-22 00:00:00+08:00
476,10549.9785,10570.7861,2014-12-23 00:00:00+08:00
477,10614.124,10292.5225,2014-12-24 00:00:00+08:00
478,10350.9414,10493.7793,2014-12-25 00:00:00+08:00
479,10505.707,10802.6357,2014-12-26 00:00:00+08:00
480,10918.9561,10780.3965,2014-12-29 00:00:00+08:00
481,10756.5781,10722.2617,2014-12-30 00:00:00+08:00
482,10723.0908,11014.624,2014-12-31 00:00:00+08:00
483,11150.9785,11520.5898,2015-01-05 00:00:00+08:00
484,11424.9219,11667.9668,2015-01-06 00:00:00+08:00
485,11612.7314,11613.3564,2015-01-07 00:00:00+08:00
486,11624.5928,11465.1377,2015-01-08 00:00:00+08:00
487,11424.5322,11324.7617,2015-01-09 00:00:00+08:00
488,11279.7305,11285.1797,2015-01-12 00:00:00+08:00
489,11250.8779,11355.8086,2015-01-13 00:00:00+08:00
490,11366.9463,11237.7822,2015-01-14 00:00:00+08:00
491,11240.8369,11483.6836,2015-01-15 00:00:00+08:00
492,11496.7627,11532.8018,2015-01-16 00:00:00+08:00
493,10939.043,10770.9287,2015-01-19 00:00:00+08:00
494,10761.2764,10996.4824,2015-01-20 00:00:00+08:00
495,11051.9482,11372.1797,2015-01-21 00:00:00+08:00
496,11358.4385,11471.209,2015-01-22 00:00:00+08:00
497,11507.4385,11436.2871,2015-01-23 00:00:00+08:00
498,11564.2188,11686.9668,2015-01-26 00:00:00+08:00
499,11670.2393,11551.873,2015-01-27 00:00:00+08:00
500,11484.9912,11354.2012,2015-01-28 00:00:00+08:00
501,11187.2969,11249.0371,2015-01-29 00:00:00+08:00
502,11290.4541,11150.6943,2015-01-30 00:00:00+08:00
503,10952.1396,10963.1357,2015-02-02 00:00:00+08:00
504,11077.4785,11209.1904,2015-02-03 00:00:00+08:00
505,11241.9766,11116.5498,2015-02-04 00:00:00+08:00
506,11367.1416,11065.5781,2015-02-05 00:00:00+08:00
507,11022.4873,10791.1025,2015-02-06 00:00:00+08:00
508,10792.0039,10868.1406,2015-02-09 00:00:00+08:00
509,10887.6807,11136.6201,2015-02-10 00:00:00+08:00
510,11174.3057,11265.626,2015-02-11 00:00:00+08:00
511,11268.5859,11302.7314,2015-02-12 00:00:00+08:00
512,11362.0029,11443.0518,2015-02-13 00:00:00+08:00
513,11474.877,11595.2529,2015-02-16 00:00:00+08:00
514,11658.0498,11718.5615,2015-02-17 00:00:00+08:00
515,11755.1826,11539.7002,2015-02-25 00:00:00+08:00
516,11526.5107,11750.7803,2015-02-26 00:00:00+08:00
517,11736.2891,11757.6836,2015-02-27 00:00:00+08:00
518,11869.958,11884.0166,2015-03-02 00:00:00+08:00
519,11800.9893,11526.2227,2015-03-03 00:00:00+08:00
520,11530.9346,11655.0752,2015-03-04 00:00:00+08:00
521,11597.4883,11566.3877,2015-03-05 00:00:00+08:00
522,11600.6602,11392.3975,2015-03-06 00:00:00+08:00
523,11280.0186,11533.2314,2015-03-09 00:00:00+08:00
524,11501.9775,11556.6533,2015-03-10 00:00:00+08:00
525,11554.6641,11525.0879,2015-03-11 00:00:00+08:00
526,11593.6904,11635.5889,2015-03-12 00:00:00+08:00
527,11680.4707,11713.6113,2015-03-13 00:00:00+08:00
528,11791.417,12017.7734,2015-03-16 00:00:00+08:00
529,12083.4385,12169.5156,2015-03-17 00:00:00+08:00
530,12206.7168,12496.2393,2015-03-18 00:00:00+08:00
531,12549.5469,12429.1113,2015-03-19 00:00:00+08:00
532,12427.4141,12544.4541,2015-03-20 00:00:00+08:00
533,12644.1904,12780.3174,2015-03-23 00:00:00+08:00
534,12841.1445,12801.2021,2015-03-24 00:00:00+08:00
535,12776.0029,12757.0947,2015-03-25 00:00:00+08:00
536,12703.3457,12712.9785,2015-03-26 00:00:00+08:00
537,12779.3262,12874.4238,2015-03-27 00:00:00+08:00
538,12917.1357,13193.3164,2015-03-30 00:00:00+08:00
539,13420.9229,13160.6641,2015-03-31 00:00:00+08:00
540,13187.4219,13394.7246,2015-04-01 00:00:00+08:00
541,13486.8945,13426.0996,2015-04-02 00:00:00+08:00
542,13336.8662,13494.6406,2015-04-03 00:00:00+08:00
543,13626.6211,13768.7275,2015-04-07 00:00:00+08:00
544,13814.9785,13841.7168,2015-04-08 00:00:00+08:00
545,13898.4932,13796.7334,2015-04-09 00:00:00+08:00
546,13718.9248,14013.335,2015-04-10 00:00:00+08:00
547,14100.3525,14149.5049,2015-04-13 00:00:00+08:00
548,14132.6123,14042.4639,2015-04-14 00:00:00+08:00
549,14023.4023,13646.6074,2015-04-15 00:00:00+08:00
550,13549.873,13967.8018,2015-04-16 00:00:00+08:00
551,14120.7734,14149.3418,2015-04-17 00:00:00+08:00
552,14132.8291,13871.5986,2015-04-20 00:00:00+08:00
553,13882.4355,14438.9951,2015-04-21 00:00:00+08:00
554,14529.2441,14749.1328,2015-04-22 00:00:00+08:00
555,14842.2051,14743.2168,2015-04-23 00:00:00+08:00
556,14615.5352,14598.6953,2015-04-24 00:00:00+08:00
557,14749.0244,14809.4238,2015-04-27 00:00:00+08:00
558,14946.9502,14707.2451,2015-04-28 00:00:00+08:00
559,14669.2168,14871.9521,2015-04-29 00:00:00+08:00
560,14909.0596,14818.6396,2015-04-30 00:00:00+08:00
561,14846.4775,14860.5303,2015-05-04 00:00:00+08:00
562,14831.9053,14233.0977,2015-05-05 00:00:00+08:00
563,14347.5498,14136.166,2015-05-06 00:00:00+08:00
564,14080.3555,14114.7275,2015-05-07 00:00:00+08:00
565,14271.4609,14481.249,2015-05-08 00:00:00+08:00
566,14572.8154,14944.8828,2015-05-11 00:00:00+08:00
567,14975.2256,15066.2891,2015-05-12 00:00:00+08:00
568,15075.0244,15173.0918,2015-05-13 00:00:00+08:00
569,15210.7529,15024.4678,2015-05-14 00:00:00+08:00
570,14955.4111,14694.9473,2015-05-15 00:00:00+08:00
571,14612.8838,14672.6318,2015-05-18 00:00:00+08:00
572,14723.2139,15127.376,2015-05-19 00:00:00+08:00
573,15206.5586,15337.083,2015-05-20 00:00:00+08:00
574,15402.9482,15872.5342,2015-05-21 00:00:00+08:00
575,16084.0381,16045.7969,2015-05-22 00:00:00+08:00
576,15894.1396,16351.0557,2015-05-25 00:00:00+08:00
577,16456.2305,16903.4707,2015-05-26 00:00:00+08:00
578,16988.9043,16963.5215,2015-05-27 00:00:00+08:00
579,16953.6035,15912.9473,2015-05-28 00:00:00+08:00
580,15920.3262,16100.4482,2015-05-29 00:00:00+08:00
581,16247.3887,16917.5254,2015-06-01 00:00:00+08:00
582,17051.2207,17485.5781,2015-06-02 00:00:00+08:00
583,17626.916,17538.5039,2015-06-03 00:00:00+08:00
584,17579.3574,17501.0527,2015-06-04 00:00:00+08:00
585,17727.8594,17649.0859,2015-06-05 00:00:00+08:00
586,17648.7227,17452.3086,2015-06-08 00:00:00+08:00
587,17410.6406,17398.9961,2015-06-09 00:00:00+08:00
588,17297.0391,17677.5723,2015-06-10 00:00:00+08:00
589,17692.8984,17889.6895,2015-06-11 00:00:00+08:00
590,17978.0488,18098.2734,2015-06-12 00:00:00+08:00
591,18182.6426,17702.5508,2015-06-15 00:00:00+08:00
592,17502.3672,17075.9316,2015-06-16 00:00:00+08:00
593,17073.0781,17405.5703,2015-06-17 00:00:00+08:00
594,17367.1289,16734.8398,2015-06-18 00:00:00+08:00
